timestamp,side,qty,vwap,p_market,expected_slippage_bps,realized_slippage_bps,ev,strike,resolved_won,pnl,capital
1779562305.2730908,BUY_NO,193.73,0.27,0.27,0.0,0.0,0.32568378718237323,75845.815,False,0.0,10089.085799999999
1779562306.2837956,BUY_NO,198.73,0.27,0.27,0.0,0.0,0.34865484825771764,75845.815,False,0.0,10180.4716
1779562307.2890654,BUY_YES,930.47,0.7412130428708072,0.74,16.392471227125096,16.392471227125096,0.24878695712919274,75845.815,False,0.0,9994.8567
1779562307.7928674,BUY_YES,412.156412899255,0.7112889866865237,0.71,18.15474206371513,18.15474206371513,0.1989418477994951,75845.815,False,0.0,9978.155135871008
1779562308.295455,SELL_YES,485.48,0.6913673065831754,0.7,123.32419166892285,123.32419166892285,0.6727235900959803,75845.815,False,-19.76947957862501,9964.432471742015
1779562308.7992532,BUY_YES,440.91,0.7127670046041142,0.71,38.971895832595436,38.971895832595436,0.1996603040363848,75845.815,False,0.0,9967.829335871007
1779562309.3000875,BUY_NO,244.63,0.30000000000000004,0.30000000000000004,0.0,0.0,0.5871615991236706,75845.815,False,0.0,9694.356806582313
1779562309.8021266,BUY_NO,443.83,0.3,0.30000000000000004,-1.850371707708594e-12,-1.850371707708594e-12,0.21556700215249697,75845.815,False,0.0,9871.858806582313
1779562310.310244,SELL_NO,350.98,0.28,0.28,0.0,0.0,0.01361474354014014,75845.815,False,-3.2265896717611042,9713.054878324328
1779562310.8110147,SELL_YES,184.03,0.7010226593490191,0.71,126.44141761944903,126.44141761944903,0.653172213936862,75845.815,False,-4.531801855824682,9955.662835871008
1779562311.325866,SELL_NO,381.23,0.28,0.28,0.0,0.0,0.08055158066870327,75845.815,False,-3.502094935795455,9622.734478324328
1779562311.839585,SELL_YES,184.03,0.7010226593490191,0.71,126.44141761944903,126.44141761944903,0.682828959410051,75845.815,False,-4.531801855824682,9950.138435871007
1779562312.341301,SELL_YES,426.4,0.7063550656660413,0.71,51.33710329519194,51.33710329519194,0.05346048337906861,75845.815,False,-8.186997757559254,9948.554235871008
1779562312.8419957,BUY_NO,380.22,0.29000000000000004,0.29000000000000004,0.0,0.0,0.6403950332207353,75845.815,False,0.0,10043.164342453321
1779562313.3439863,SELL_YES,132.14,0.7115135462388376,0.72,117.867413349478,117.867413349478,0.5490835072984103,75845.815,False,-1.8761859654875366,9945.1195
1779562313.8461847,BUY_NO,235.54,0.29000000000000004,0.29000000000000004,0.0,0.0,0.6483638270041462,75845.815,False,0.0,10197.729942453321
1779562314.3527007,BUY_NO,354.27,0.29000000000000004,0.29000000000000004,0.0,0.0,0.21582580763504922,75845.815,False,0.0,10346.493342453321
1779562314.8601844,BUY_NO,344.18,0.29000000000000004,0.29000000000000004,0.0,0.0,0.29945881650530914,75845.815,False,0.0,10491.018942453322
1779562315.3630981,SELL_YES,308.04,0.7164053369692247,0.72,49.9258754274343,49.9258754274343,0.11439608394824408,75845.815,False,-2.826894890334387,9934.552300000001
1779562315.866679,BUY_NO,215.34,0.29000000000000004,0.29000000000000004,0.0,0.0,0.5878020492513962,75845.815,False,0.0,10712.75164245332
1779562316.3674684,BUY_YES,405.06,0.7323574285291067,0.73,32.2935414946123,32.2935414946123,0.2279993641178324,75845.815,False,0.0,9913.235564128994
1779562316.8703952,BUY_YES,501.4853769364837,0.7317086316147426,0.73,23.40591253072139,23.40591253072139,0.1389040402988474,75845.815,False,0.0,9912.348710359629
1779562317.3817213,BUY_NO,303.75,0.29000000000000004,0.29000000000000004,0.0,0.0,0.5413218549789806,75845.815,False,0.0,10439.544922831903
1779562317.8833418,SELL_YES,414.06,0.7061945128725305,0.71,53.59841024604817,53.59841024604817,0.18641644730227624,75845.815,False,-10.538078855995707,9928.878974562913
1779562318.387292,BUY_YES,417.7102611457085,0.7320727348403707,0.73,28.393627950284085,28.393627950284085,0.14164908429593015,75845.815,False,0.0,9895.46100774817
1779562318.8899055,SELL_YES,306.13,0.7154767582399634,0.72,62.82280222273056,62.82280222273056,0.5944833811665045,75845.815,False,-5.02311932002425,9906.130287238357
1779562319.3910065,SELL_YES,154.06,0.7269492405556276,0.73,41.791225265375154,41.791225265375154,0.17825668735436107,75845.815,False,-0.7753379363111748,9890.485007748171
1779562319.8918493,SELL_YES,215.06,0.7264196038314888,0.73,49.046522856316926,49.046522856316926,0.44672631826258147,75845.815,False,-1.1843578903224738,9889.68500774817
1779562320.4037821,SELL_YES,284.06,0.7265148208125044,0.73,47.74218065062438,47.74218065062438,0.41929209886983204,75845.815,False,-1.5276755432205107,9888.66500774817
1779562321.4270046,BUY_YES,446.22,0.7434648827932411,0.74,46.82274044920387,46.82274044920387,0.12368884320051754,75845.815,False,0.0,9865.411828257986
1779562321.9338553,BUY_YES,112.85,0.7191138679663269,0.71,128.36433755390087,128.36433755390087,0.2358471434391377,75845.815,False,0.0,9915.99796672854
1779562322.4348667,SELL_YES,220.4,0.6848275862068965,0.69,74.96251874062904,74.96251874062904,0.46597453180846965,75845.815,False,-11.833145355295784,9947.000725708913
1779562322.9412017,SELL_YES,300.38,0.685871895598908,0.69,59.827600015824686,59.827600015824686,0.2120774237303069,75845.815,False,-15.802647921160371,9945.730725708914
1779562324.9600425,BUY_NO,249.73,0.29000000000000004,0.29000000000000004,0.0,0.0,0.4181329597506829,75845.815,False,0.0,10902.354505316336
1779562325.461203,BUY_NO,311.90572513948655,0.28,0.28,0.0,0.0,0.4025361846415838,75845.815,False,0.0,11063.354503867893
1779562328.0084143,BUY_YES,448.87221330529354,0.79,0.79,0.0,0.0,0.06112719256268995,75845.815,False,0.0,9690.887130047293
1779562328.510583,SELL_YES,198.4,0.7780342741935485,0.78,25.201612903224238,25.201612903224238,0.47750432395399,75845.815,False,-1.329930447861642,9712.88894465582
1779562329.0144866,SELL_NO,568.5,0.20999999999999996,0.20999999999999996,0.0,0.0,0.007504207153756437,75845.815,False,-44.79923312549231,10774.260377341885
1779562329.5157096,BUY_YES,114.02791292843506,0.79,0.79,0.0,0.0,0.051300159333198536,75845.815,False,0.0,9688.423130047293
1779562330.0207431,SELL_YES,254.01,0.74,0.74,0.0,0.0,0.005978654264898076,75845.815,False,-11.731318838674326,9776.29580744351
1779562330.5221593,BUY_NO,271.2732446978507,0.26,0.26,0.0,0.0,0.3452049997056461,75845.815,False,0.0,10872.267467902147
1779562331.0241427,BUY_YES,529.8,0.7628605134012837,0.76,37.63833422741686,37.63833422741686,0.20067132499534157,75845.815,False,0.0,9729.053571591066
1779562331.526313,SELL_YES,590.99,0.740592226602819,0.75,125.43697862908024,125.43697862908024,0.30682700032922133,75845.815,False,-16.418270414040308,9740.999039517288
1779562332.0327182,BUY_NO,325.28,0.25,0.25,0.0,0.0,0.5717594318796184,75845.815,False,0.0,11075.872435828369
1779562332.5348725,SELL_YES,101.89217721517582,0.75,0.75,0.0,0.0,0.3898229411761491,75845.815,False,-1.896911854987323,9740.939039517287
1779562335.5619771,BUY_NO,277.39,0.21999999999999997,0.21999999999999997,0.0,0.0,0.4094287261290792,75845.815,False,0.0,11365.247893531076
1779562336.065267,BUY_NO,268.99,0.21999999999999997,0.21999999999999997,0.0,0.0,0.46759715696007165,75845.815,False,0.0,11515.852293531076
1779562337.58064,BUY_YES,977.0,0.802222108495394,0.8,27.776356192424355,27.776356192424355,0.187777891504606,75845.815,False,0.0,9589.16549102542
1779562338.086004,SELL_NO,493.21,0.19999999999999996,0.19999999999999996,0.0,0.0,0.03477406499438429,75845.815,False,-35.185855101402524,10697.856872927823
1779562338.601424,SELL_YES,117.48,0.7821731358529111,0.79,99.0742297099859,99.0742297099859,0.4911687273816721,75845.815,False,-2.38535330603888,9606.664680723794
1779562339.1041088,SELL_YES,190.39,0.7849078207889071,0.79,64.45796469737913,64.45796469737913,0.33803605499902784,75845.815,False,-3.3264672364380488,9605.665180723794
1779562339.61175,BUY_YES,818.6207087082929,0.8,0.8,0.0,0.0,0.1870539708880502,75845.815,False,0.0,9584.07779102542
1779562340.1150305,SELL_YES,205.48000000000002,0.7856224450068133,0.79,55.4120885213507,55.4120885213507,0.47391252502489645,75845.815,False,-3.1896596675460955,9596.519473636712
1779562340.6166096,SELL_NO,1487.57,0.19999999999999993,0.19999999999999996,1.3877787807814459e-12,1.3877787807814459e-12,0.014347848122805845,75845.815,False,-106.06352602987238,9614.080447702847
1779562341.117559,SELL_YES,324.11,0.7857745827034032,0.79,53.486294893631225,53.486294893631225,0.017589569895625212,75845.815,False,-4.964520195874854,9580.214273636711
1779562341.622236,SELL_YES,329.11,0.7858387773084985,0.79,52.67370495571573,52.67370495571573,0.3860162644199732,75845.815,False,-5.019517267792992,9578.814773636712
1779562342.1261733,SELL_YES,342.65,0.7860032102728731,0.79,50.59227502692297,50.59227502692297,0.25287673353112095,75845.815,False,-5.168449338547134,9577.415273636712
1779562342.6282158,SELL_YES,286.4007087082929,0.7882733733819541,0.79,21.85603313982153,21.85603313982153,0.2437600810185866,75845.815,False,-3.674747161927712,9576.890766549628
1779562345.6574275,BUY_NO,241.26,0.21,0.20999999999999996,1.3216940769347103e-12,1.3216940769347103e-12,0.20840566687066772,75845.815,False,0.0,10492.424969055282
1779562347.169415,BUY_NO,1141.11,0.20999999999999996,0.20999999999999996,0.0,0.0,0.6388006502008263,75845.815,False,0.0,11154.238769055282
1779562347.6790395,BUY_NO,1099.94,0.20999999999999996,0.20999999999999996,0.0,0.0,0.6623309263757546,75845.815,False,0.0,11792.173969055282
1779562348.7016854,BUY_YES,311.56,0.8032988830401849,0.8,41.23603800231107,41.23603800231107,0.15968668680494824,75845.815,False,0.0,9537.546876851253
1779562349.2041829,SELL_YES,311.56,0.79,0.79,0.0,0.0,0.4214876338161976,75845.815,False,-4.173400000000015,9572.597366549626
1779562349.7080452,BUY_NO,1584.4,0.21,0.20999999999999996,1.3216940769347103e-12,1.3216940769347103e-12,0.78,75845.815,False,0.0,12706.892569055282
1779562350.7171252,BUY_YES,1070.246225719856,0.8,0.8,0.0,0.0,0.1352966479434471,75845.815,False,0.0,9518.497276851253
1779562351.2248774,SELL_YES,1070.246225719856,0.79,0.79,0.0,0.0,0.4855676155950145,75845.815,False,-10.732462257198563,9561.804904292427
1779562354.269391,BUY_YES,510.91614161194315,0.8,0.8,0.0,0.0,0.06467065494241175,75845.815,False,0.0,9507.734814594054
